year,race_number,driver,fp1_avg_lap_time,fp1_best_lap_time,fp1_lap_time_std,fp1_total_laps,fp1_delta_to_best,fp1_s1_avg,fp1_s2_avg,fp1_s3_avg,fp1_s1_fastest,fp1_s2_fastest,fp1_s3_fastest,fp1_run_avg_pace,fp1_run_deg_rate,fp2_avg_lap_time,fp2_best_lap_time,fp2_lap_time_std,fp2_total_laps,fp2_delta_to_best,fp2_s1_avg,fp2_s2_avg,fp2_s3_avg,fp2_s1_fastest,fp2_s2_fastest,fp2_s3_fastest,fp2_run_avg_pace,fp2_run_deg_rate,fp3_avg_lap_time,fp3_best_lap_time,fp3_lap_time_std,fp3_total_laps,fp3_delta_to_best,fp3_s1_avg,fp3_s2_avg,fp3_s3_avg,fp3_s1_fastest,fp3_s2_fastest,fp3_s3_fastest,fp3_run_avg_pace,fp3_run_deg_rate,q_avg_lap_time,q_best_lap_time,q_lap_time_std,q_total_laps,q_delta_to_best,q_s1_avg,q_s2_avg,q_s3_avg,q_s1_fastest,q_s2_fastest,q_s3_fastest,q_quali_clean_laps,FP1_avg_air_temp,FP2_avg_air_temp,FP3_avg_air_temp,Q_avg_air_temp,R_avg_air_temp,FP1_avg_humidity,FP2_avg_humidity,FP3_avg_humidity,Q_avg_humidity,R_avg_humidity,FP1_avg_track_temp,FP2_avg_track_temp,FP3_avg_track_temp,Q_avg_track_temp,R_avg_track_temp,FP1_dry_or_wet,FP2_dry_or_wet,FP3_dry_or_wet,Q_dry_or_wet,R_dry_or_wet,FP1_weather_variability,FP2_weather_variability,FP3_weather_variability,Q_weather_variability,R_weather_variability,finish_position_y,qualifying_position_y
2019,3,KUB,106.284277,96.847,10.988336,18.0,9.437277,27.558222,31.984277,46.741777,25.589,28.714,42.289,106.284277,0.0023580401134723,103.786571,96.121,6.918652,28.0,7.665571,27.072107,31.078214,45.63625,25.238,28.638,42.245,103.786571,-0.0006407469839971,108.2298,96.176,15.400102,5.0,12.0538,27.7702,33.03,47.4296,25.238,28.449,42.489,108.2298,0.0321817646121994,96.047333,95.281,1.192283,3.0,0.766333,24.997,28.502,42.548333,24.896,28.18,42.137,3.0,16.963063063063064,19.36,19.67777777777778,20.570886075949367,19.32992125984252,44.194594594594605,36.78272727272728,48.224999999999994,48.42025316455696,45.98110236220473,32.67297297297298,32.06636363636364,39.62777777777777,33.96455696202532,27.33700787401575,0.0,0.0,0.0,0.0,0.0,1.6994573117731095,1.0096631624288297,1.0188814664699268,1.066743510174022,1.261304253082786,17.0,18.0
2019,3,KVY,101.617333,95.447,8.396564,15.0,6.170333,26.709066,30.521133,44.387133,25.197,28.284,41.891,101.617333,0.0023580401134723,101.240142,94.694,9.895492,14.0,6.546142,26.47,30.3145,44.455642,24.702,28.003,41.862,101.240142,-0.0006407469839971,95.0445,94.783,0.369816,2.0,0.2615,24.849,28.1645,42.031,24.835,28.131,41.75,95.0445,0.0321817646121994,93.57575,93.236,0.394418,4.0,0.33975,24.44975,27.713,41.413,24.299,27.552,41.119,4.0,16.963063063063064,19.36,19.67777777777778,20.570886075949367,19.32992125984252,44.194594594594605,36.78272727272728,48.224999999999994,48.42025316455696,45.98110236220473,32.67297297297298,32.06636363636364,39.62777777777777,33.96455696202532,27.33700787401575,0.0,0.0,0.0,0.0,0.0,1.6994573117731095,1.0096631624288297,1.0188814664699268,1.066743510174022,1.261304253082786,19.0,11.0
2019,3,LEC,103.926454,94.167,11.297748,11.0,9.759454,26.550272,31.635181,45.741,24.729,27.722,41.692,103.926454,0.0023580401134723,105.796875,94.158,12.706215,8.0,11.638875,27.200625,32.0965,46.49975,24.556,27.704,41.618,105.796875,-0.0006407469839971,106.791,93.248,17.477319,5.0,13.543,27.274,33.8188,45.6982,24.354,27.592,41.302,106.791,0.0321817646121994,99.341166,91.865,16.495548,6.0,7.476166,25.245833,29.9415,44.153833,24.01,27.133,40.499,6.0,16.963063063063064,19.36,19.67777777777778,20.570886075949367,19.32992125984252,44.194594594594605,36.78272727272728,48.224999999999994,48.42025316455696,45.98110236220473,32.67297297297298,32.06636363636364,39.62777777777777,33.96455696202532,27.33700787401575,0.0,0.0,0.0,0.0,0.0,1.6994573117731095,1.0096631624288297,1.0188814664699268,1.066743510174022,1.261304253082786,5.0,4.0
2019,3,MAG,110.616111,95.517,18.549849,18.0,15.099111,27.688777,34.709388,48.217944,25.251,28.311,41.879,110.616111,0.0023580401134723,103.274346,94.788,9.191015,26.0,8.486346,27.09123,31.625269,44.557846,25.002,28.212,41.574,103.274346,-0.0006407469839971,101.332111,95.998,7.28963,9.0,5.334111,26.558666,30.650666,44.122777,25.461,28.322,42.117,101.332111,0.0321817646121994,93.67125,93.15,0.468509,4.0,0.52125,24.52075,27.67325,41.47725,24.296,27.463,41.188,4.0,16.963063063063064,19.36,19.67777777777778,20.570886075949367,19.32992125984252,44.194594594594605,36.78272727272728,48.224999999999994,48.42025316455696,45.98110236220473,32.67297297297298,32.06636363636364,39.62777777777777,33.96455696202532,27.33700787401575,0.0,0.0,0.0,0.0,0.0,1.6994573117731095,1.0096631624288297,1.0188814664699268,1.066743510174022,1.261304253082786,13.0,9.0
2019,3,NOR,105.475187,95.631,10.351776,16.0,9.844187,26.917187,32.489875,46.068125,25.246,28.323,42.062,105.475187,0.0023580401134723,101.445791,94.296,6.276102,24.0,7.1497910000000005,26.560208,30.522333,44.36325,24.77,27.864,41.662,101.445791,-0.0006407469839971,103.6855,94.938,14.561011,4.0,8.7475,25.79425,31.36975,46.5215,24.83,28.104,41.793,103.6855,0.0321817646121994,94.121,93.967,0.15857,4.0,0.154,24.6065,27.915,41.5995,24.497,27.828,41.522,4.0,16.963063063063064,19.36,19.67777777777778,20.570886075949367,19.32992125984252,44.194594594594605,36.78272727272728,48.224999999999994,48.42025316455696,45.98110236220473,32.67297297297298,32.06636363636364,39.62777777777777,33.96455696202532,27.33700787401575,0.0,0.0,0.0,0.0,0.0,1.6994573117731095,1.0096631624288297,1.0188814664699268,1.066743510174022,1.261304253082786,18.0,15.0
2019,3,PER,103.698142,95.82,12.982009,14.0,7.878142,26.886714,31.432571,45.378857,25.182,28.403,41.924,103.698142,0.0023580401134723,100.846074,94.784,5.598967,27.0,6.062074,26.620444,30.369629,43.856,24.878,28.254,41.652,100.846074,-0.0006407469839971,117.2018,95.078,21.672069,5.0,22.1238,27.2288,34.9204,55.0526,24.964,28.076,42.038,117.2018,0.0321817646121994,93.78675,93.299,0.437349,4.0,0.48775,24.54275,27.8295,41.4145,24.466,27.527,41.251,4.0,16.963063063063064,19.36,19.67777777777778,20.570886075949367,19.32992125984252,44.194594594594605,36.78272727272728,48.224999999999994,48.42025316455696,45.98110236220473,32.67297297297298,32.06636363636364,39.62777777777777,33.96455696202532,27.33700787401575,0.0,0.0,0.0,0.0,0.0,1.6994573117731095,1.0096631624288297,1.0188814664699268,1.066743510174022,1.261304253082786,8.0,12.0
2019,3,RAI,102.411846,95.729,9.38718,13.0,6.682846,27.249846,31.488538,43.673461,25.279,28.649,41.745,102.411846,0.0023580401134723,102.74088,94.551,8.457737,25.0,8.18988,26.95092,30.81736,44.9726,24.985,28.183,41.379,102.74088,-0.0006407469839971,104.9615,94.246,14.973751,6.0,10.7155,27.438,32.2005,45.323,24.541,28.119,41.586,104.9615,0.0321817646121994,93.91025,93.419,0.436413,4.0,0.49125,24.519,27.868,41.52325,24.489,27.649,41.193,4.0,16.963063063063064,19.36,19.67777777777778,20.570886075949367,19.32992125984252,44.194594594594605,36.78272727272728,48.224999999999994,48.42025316455696,45.98110236220473,32.67297297297298,32.06636363636364,39.62777777777777,33.96455696202532,27.33700787401575,0.0,0.0,0.0,0.0,0.0,1.6994573117731095,1.0096631624288297,1.0188814664699268,1.066743510174022,1.261304253082786,9.0,13.0
2019,3,RIC,109.742133,95.239,17.842298,15.0,14.503133,28.123266,33.6882,47.930666,25.127,28.274,41.838,109.742133,0.0023580401134723,103.396909,94.336,11.663452,22.0,9.060909,26.727272,31.382409,45.287227,24.715,28.021,41.6,103.396909,-0.0006407469839971,95.891333,95.142,0.651896,3.0,0.749333,25.168666,28.468,42.254666,24.844,28.219,42.079,95.891333,0.0321817646121994,93.605666,92.958,0.505259,6.0,0.647666,24.502166,27.795666,41.307833,24.336,27.577,40.999,6.0,16.963063063063064,19.36,19.67777777777778,20.570886075949367,19.32992125984252,44.194594594594605,36.78272727272728,48.224999999999994,48.42025316455696,45.98110236220473,32.67297297297298,32.06636363636364,39.62777777777777,33.96455696202532,27.33700787401575,0.0,0.0,0.0,0.0,0.0,1.6994573117731095,1.0096631624288297,1.0188814664699268,1.066743510174022,1.261304253082786,7.0,7.0
2019,3,RUS,105.798294,97.619,11.780452,17.0,8.179294,27.819058,32.339,45.640235,25.932,29.062,42.604,105.798294,0.0023580401134723,102.254115,96.229,6.591694,26.0,6.025115,26.942346,30.889653,44.422115,25.386,28.691,42.152,102.254115,-0.0006407469839971,107.9274,96.124,16.302512,5.0,11.8034,28.074,33.4818,46.3716,25.218,28.546,42.36,107.9274,0.0321817646121994,95.845333,95.253,0.851389,3.0,0.592333,25.01,28.41,42.425333,24.848,28.203,42.026,3.0,16.963063063063064,19.36,19.67777777777778,20.570886075949367,19.32992125984252,44.194594594594605,36.78272727272728,48.224999999999994,48.42025316455696,45.98110236220473,32.67297297297298,32.06636363636364,39.62777777777777,33.96455696202532,27.33700787401575,0.0,0.0,0.0,0.0,0.0,1.6994573117731095,1.0096631624288297,1.0188814664699268,1.066743510174022,1.261304253082786,16.0,17.0
2019,3,SAI,107.377571,95.756,18.27817,14.0,11.621571,27.831642,33.039785,46.506142,25.222,28.343,41.993,107.377571,0.0023580401134723,101.486615,94.141,8.022255,26.0,7.345615,26.75373,30.476538,44.256346,24.832,27.81,41.499,101.486615,-0.0006407469839971,105.62825,94.51,20.491038,4.0,11.11825,27.033,31.699,46.89625,24.593,27.984,41.933,105.62825,0.0321817646121994,93.75625,93.523,0.285034,4.0,0.23325,24.525,27.74625,41.485,24.452,27.584,41.181,4.0,16.963063063063064,19.36,19.67777777777778,20.570886075949367,19.32992125984252,44.194594594594605,36.78272727272728,48.224999999999994,48.42025316455696,45.98110236220473,32.67297297297298,32.06636363636364,39.62777777777777,33.96455696202532,27.33700787401575,0.0,0.0,0.0,0.0,0.0,1.6994573117731095,1.0096631624288297,1.0188814664699268,1.066743510174022,1.261304253082786,14.0,14.0
2019,3,STR,105.734187,95.466,14.402313,16.0,10.268187,27.433562,32.141437,46.159187,25.179,28.178,42.109,105.734187,0.0023580401134723,103.181714,94.779,10.9955,28.0,8.402714,27.113142,31.238142,44.830428,24.884,28.01,41.885,103.181714,-0.0006407469839971,112.8318,95.223,23.537509,5.0,17.6088,28.7282,35.2932,48.8104,24.967,28.087,42.169,112.8318,0.0321817646121994,94.399,94.292,0.15132,2.0,0.107,24.6095,28.0325,41.757,24.538,27.927,41.616,2.0,16.963063063063064,19.36,19.67777777777778,20.570886075949367,19.32992125984252,44.194594594594605,36.78272727272728,48.224999999999994,48.42025316455696,45.98110236220473,32.67297297297298,32.06636363636364,39.62777777777777,33.96455696202532,27.33700787401575,0.0,0.0,0.0,0.0,0.0,1.6994573117731095,1.0096631624288297,1.0188814664699268,1.066743510174022,1.261304253082786,12.0,16.0
2019,3,VER,103.337307,94.334,12.294974,13.0,9.003307,27.280846,31.167769,44.888692,24.695,27.898,41.639,103.337307,0.0023580401134723,100.531476,93.551,7.961957,21.0,6.980476,26.521714,30.039571,43.97019,24.478,27.622,41.451,100.531476,-0.0006407469839971,94.447,94.447,0.0,1.0,0.0,24.636,27.918,41.893,24.636,27.918,41.893,94.447,0.0321817646121994,93.35725,92.089,1.639761,4.0,1.26825,24.14375,27.33725,41.87625,24.041,27.176,40.636,4.0,16.963063063063064,19.36,19.67777777777778,20.570886075949367,19.32992125984252,44.194594594594605,36.78272727272728,48.224999999999994,48.42025316455696,45.98110236220473,32.67297297297298,32.06636363636364,39.62777777777777,33.96455696202532,27.33700787401575,0.0,0.0,0.0,0.0,0.0,1.6994573117731095,1.0096631624288297,1.0188814664699268,1.066743510174022,1.261304253082786,4.0,5.0
2019,3,VET,102.4193,93.911,10.528736,10.0,8.5083,26.6423,30.9298,44.8472,24.776,27.852,41.235,102.4193,0.0023580401134723,100.957217,93.357,7.486288,23.0,7.600217,26.433869,29.865695,44.657652,24.534,27.682,41.141,100.957217,-0.0006407469839971,103.8315,93.761,19.639235,4.0,10.0705,26.4505,31.2635,46.1175,24.033,27.779,41.369,103.8315,0.0321817646121994,101.579285,91.848,14.239427,7.0,9.731285,25.713285,29.617285,46.248714,23.933,27.135,40.438,7.0,16.963063063063064,19.36,19.67777777777778,20.570886075949367,19.32992125984252,44.194594594594605,36.78272727272728,48.224999999999994,48.42025316455696,45.98110236220473,32.67297297297298,32.06636363636364,39.62777777777777,33.96455696202532,27.33700787401575,0.0,0.0,0.0,0.0,0.0,1.6994573117731095,1.0096631624288297,1.0188814664699268,1.066743510174022,1.261304253082786,3.0,3.0
2019,4,LEC,108.324666,107.497,0.818653,3.0,0.827666,38.163,43.726333,26.435333,37.647,43.555,26.295,108.324666,-1.0236999999999996,110.463687,102.872,6.807299,16.0,7.591687,39.132125,45.254312,26.07725,36.095,41.416,25.205,110.463687,-0.0008556784911575,113.393142,101.604,10.069071,7.0,11.789142,40.579571,47.184428,25.629142,35.791,40.926,24.887,113.393142,0.0046053739916134,109.610285,101.426,9.647338,7.0,8.184285,39.123285,45.135428,25.351571,35.605,40.794,24.787,7.0,16.44222222222222,17.505454545454544,17.115384615384617,15.898484848484848,19.76356589147287,68.8,55.591818181818184,67.08974358974359,72.20000000000002,51.40852713178294,40.317777777777785,31.670000000000005,43.5897435897436,31.92575757575757,39.65426356589147,0.0,0.0,0.0,0.0,0.0,0.8047009378701198,1.807126088323884,0.6662319760156575,2.941912224497108,2.1381849509469344,5.0,9.0
2019,4,VET,110.793,109.598,1.689985,2.0,1.195,39.33,45.0225,26.4405,38.774,44.549,26.275,110.793,-1.0236999999999996,112.021444,103.196,7.959755,18.0,8.825444,40.167055,45.592277,26.262111,36.366,41.601,25.229,112.021444,-0.0008556784911575,115.04375,101.802,13.033524,8.0,13.24175,42.87325,46.404375,25.766125,36.046,41.049,24.707,115.04375,0.0046053739916134,109.492461,100.797,10.006795,13.0,8.695461,38.680384,45.244692,25.567384,35.326,40.473,24.764,13.0,16.44222222222222,17.505454545454544,17.115384615384617,15.898484848484848,19.76356589147287,68.8,55.591818181818184,67.08974358974359,72.20000000000002,51.40852713178294,40.317777777777785,31.670000000000005,43.5897435897436,31.92575757575757,39.65426356589147,0.0,0.0,0.0,0.0,0.0,0.8047009378701198,1.807126088323884,0.6662319760156575,2.941912224497108,2.1381849509469344,3.0,3.0
2019,5,ALB,90.487,80.03,11.833149,12.0,10.457,25.03075,34.163333,31.292916,22.378,29.68,27.77,90.487,-0.0051401168949904,85.042909,78.779,5.958131,33.0,6.263909,23.929909,31.77,29.343,22.079,29.304,27.352,85.042909,0.0008329554634961,84.684333,77.864,10.754447,6.0,6.820333,22.950833,32.039166,29.694333,21.945,28.996,26.923,84.684333,-0.0001277105049431,82.829833,77.445,11.99417,6.0,5.384833,23.1675,30.8515,28.810833,21.796,28.801,26.848,6.0,22.526168224299067,23.438095238095237,20.95,21.070129870129865,20.147727272727273,47.31121495327104,44.51523809523809,60.49594594594594,58.271428571428565,54.724242424242426,35.414018691588794,41.91333333333334,27.986486486486488,33.800000000000004,40.72727272727273,0.0,0.0,0.0,0.0,0.0,1.2875972464646013,1.4279348256627753,1.0167453713620376,1.4987297958223469,1.5604056475293095,11.0,12.0
2019,5,BOT,90.808307,77.951,15.790457,13.0,12.857307,24.871923,34.006846,31.929538,22.036,28.99,26.911,90.808307,-0.0051401168949904,87.2525,77.284,10.319445,26.0,9.9685,24.320461,32.773115,30.158923,21.811,28.715,26.633,87.2525,0.0008329554634961,98.237833,77.123,16.609816,6.0,21.114833,26.4685,38.062666,33.706666,21.928,28.64,26.477,98.237833,-0.0001277105049431,76.285166,75.406,0.675852,6.0,0.879166,21.734333,28.297166,26.253666,21.488,28.04,25.878,6.0,22.526168224299067,23.438095238095237,20.95,21.070129870129865,20.147727272727273,47.31121495327104,44.51523809523809,60.49594594594594,58.271428571428565,54.724242424242426,35.414018691588794,41.91333333333334,27.986486486486488,33.800000000000004,40.72727272727273,0.0,0.0,0.0,0.0,0.0,1.2875972464646013,1.4279348256627753,1.0167453713620376,1.4987297958223469,1.5604056475293095,2.0,1.0
2019,5,GAS,88.431047,79.285,9.481001,21.0,9.146047,24.894523,33.290619,30.245904,22.223,29.398,27.632,88.431047,-0.0051401168949904,88.37184,78.238,12.277977,25.0,10.13384,25.329,33.47152,29.57132,22.052,29.045,27.085,88.37184,0.0008329554634961,88.0652,78.693,12.714084,5.0,9.3722,25.1478,33.5168,29.4006,22.105,29.35,27.105,88.0652,-0.0001277105049431,81.993714,76.708,12.481913,7.0,5.2857140000000005,23.204142,30.806142,27.983428,21.833,28.429,26.358,7.0,22.526168224299067,23.438095238095237,20.95,21.070129870129865,20.147727272727273,47.31121495327104,44.51523809523809,60.49594594594594,58.271428571428565,54.724242424242426,35.414018691588794,41.91333333333334,27.986486486486488,33.800000000000004,40.72727272727273,0.0,0.0,0.0,0.0,0.0,1.2875972464646013,1.4279348256627753,1.0167453713620376,1.4987297958223469,1.5604056475293095,6.0,6.0
2019,5,GIO,90.949722,80.021,11.654765,18.0,10.928722,25.136111,35.098444,30.715166,22.261,29.81,27.753,90.949722,-0.0051401168949904,87.901793,79.427,8.663813,29.0,8.474793,24.612068,33.338931,29.950793,22.078,29.554,27.764,87.901793,0.0008329554634961,90.489666,78.74,13.398054,9.0,11.749666,25.590777,34.663111,30.235777,21.877,29.404,27.459,90.489666,-0.0001277105049431,88.9455,78.664,12.384755,4.0,10.2815,23.68825,34.24475,31.0125,21.852,29.097,27.559,4.0,22.526168224299067,23.438095238095237,20.95,21.070129870129865,20.147727272727273,47.31121495327104,44.51523809523809,60.49594594594594,58.271428571428565,54.724242424242426,35.414018691588794,41.91333333333334,27.986486486486488,33.800000000000004,40.72727272727273,0.0,0.0,0.0,0.0,0.0,1.2875972464646013,1.4279348256627753,1.0167453713620376,1.4987297958223469,1.5604056475293095,16.0,18.0
2019,5,GRO,92.088944,78.943,15.933465,18.0,13.145944,24.508,35.790222,31.790722,22.13,29.159,27.483,92.088944,-0.0051401168949904,85.788058,78.153,6.813307,34.0,7.635058,23.768235,32.195323,29.8245,21.923,28.993,27.237,85.788058,0.0008329554634961,90.734222,77.192,13.337302,9.0,13.542222,24.933777,34.825222,30.975222,21.787,28.654,26.751,90.734222,-0.0001277105049431,77.32725,76.911,0.501255,4.0,0.41625,21.749,28.5385,27.03975,21.675,28.448,26.765,4.0,22.526168224299067,23.438095238095237,20.95,21.070129870129865,20.147727272727273,47.31121495327104,44.51523809523809,60.49594594594594,58.271428571428565,54.724242424242426,35.414018691588794,41.91333333333334,27.986486486486488,33.800000000000004,40.72727272727273,0.0,0.0,0.0,0.0,0.0,1.2875972464646013,1.4279348256627753,1.0167453713620376,1.4987297958223469,1.5604056475293095,10.0,7.0
2019,5,HAM,82.198214,78.575,1.192701,14.0,3.623214,23.083,30.834,28.281214,22.194,29.198,27.183,82.198214,-0.0051401168949904,84.702125,77.333,6.523777,24.0,7.369125,23.895208,31.571416,29.2355,21.835,28.656,26.665,84.702125,0.0008329554634961,92.6055,76.568,17.719637,8.0,16.0375,26.28025,35.893125,30.432125,21.703,28.448,26.227,92.6055,-0.0001277105049431,87.503428,76.038,18.63069,7.0,11.465428,25.485428,33.158428,28.859571,21.56,28.136,26.112,7.0,22.526168224299067,23.438095238095237,20.95,21.070129870129865,20.147727272727273,47.31121495327104,44.51523809523809,60.49594594594594,58.271428571428565,54.724242424242426,35.414018691588794,41.91333333333334,27.986486486486488,33.800000000000004,40.72727272727273,0.0,0.0,0.0,0.0,0.0,1.2875972464646013,1.4279348256627753,1.0167453713620376,1.4987297958223469,1.5604056475293095,1.0,2.0
2019,5,HUL,90.682785,79.45,12.258323,14.0,11.232785,25.216642,34.423071,31.043071,22.362,29.707,27.366,90.682785,-0.0051401168949904,85.19929,78.861,6.339614,31.0,6.33829,24.040645,31.989354,29.16929,22.112,29.343,27.321,85.19929,0.0008329554634961,88.8393,78.35,12.633692,10.0,10.4893,24.5895,34.146,30.1038,21.902,29.386,27.062,88.8393,-0.0001277105049431,86.465,78.404,13.797843,3.0,8.061,24.332333,32.316333,29.816333,21.979,29.063,27.118,3.0,22.526168224299067,23.438095238095237,20.95,21.070129870129865,20.147727272727273,47.31121495327104,44.51523809523809,60.49594594594594,58.271428571428565,54.724242424242426,35.414018691588794,41.91333333333334,27.986486486486488,33.800000000000004,40.72727272727273,0.0,0.0,0.0,0.0,0.0,1.2875972464646013,1.4279348256627753,1.0167453713620376,1.4987297958223469,1.5604056475293095,13.0,16.0
2019,5,KUB,89.870947,80.889,9.285883,19.0,8.981947,24.566736,34.814684,30.489526,22.547,30.022,28.32,89.870947,-0.0051401168949904,89.382562,80.781,8.405514,16.0,8.601562,24.7055,34.04,30.637062,22.472,30.021,28.165,89.382562,0.0008329554634961,86.23323,80.57,4.363769,13.0,5.66323,24.131153,32.39723,29.704846,22.505,30.089,27.976,86.23323,-0.0001277105049431,80.887,80.254,0.855282,3.0,0.633,22.527666,30.158666,28.200666,22.227,29.726,28.097,3.0,22.526168224299067,23.438095238095237,20.95,21.070129870129865,20.147727272727273,47.31121495327104,44.51523809523809,60.49594594594594,58.271428571428565,54.724242424242426,35.414018691588794,41.91333333333334,27.986486486486488,33.800000000000004,40.72727272727273,0.0,0.0,0.0,0.0,0.0,1.2875972464646013,1.4279348256627753,1.0167453713620376,1.4987297958223469,1.5604056475293095,18.0,20.0
2019,5,KVY,86.92555,79.364,9.321033,20.0,7.56155,23.78605,32.6016,30.5379,22.219,29.495,27.58,86.92555,-0.0051401168949904,85.453103,78.722,7.830724,29.0,6.731103,23.996137,31.962034,29.494931,22.016,29.282,27.423,85.453103,0.0008329554634961,88.043,78.105,11.663538,9.0,9.938,23.558,33.482444,31.002555,21.887,29.079,26.996,88.043,-0.0001277105049431,81.426625,77.243,10.117409,8.0,4.183625,22.865875,30.498125,28.062625,21.802,28.701,26.702,8.0,22.526168224299067,23.438095238095237,20.95,21.070129870129865,20.147727272727273,47.31121495327104,44.51523809523809,60.49594594594594,58.271428571428565,54.724242424242426,35.414018691588794,41.91333333333334,27.986486486486488,33.800000000000004,40.72727272727273,0.0,0.0,0.0,0.0,0.0,1.2875972464646013,1.4279348256627753,1.0167453713620376,1.4987297958223469,1.5604056475293095,9.0,9.0
2019,5,LEC,89.333833,78.172,14.225768,12.0,11.161833,23.910583,34.954166,30.469083,21.908,29.063,27.1,89.333833,-0.0051401168949904,85.057,77.585,6.095687,32.0,7.472,23.915218,31.881531,29.26025,21.617,28.853,27.092,85.057,0.0008329554634961,90.644727,77.099,15.139186,11.0,13.545727,25.57009,34.149636,30.925,21.682,28.705,26.628,90.644727,-0.0001277105049431,87.8331,76.588,17.168067,10.0,11.2451,24.5419,33.0001,30.2911,21.537,28.405,26.513,10.0,22.526168224299067,23.438095238095237,20.95,21.070129870129865,20.147727272727273,47.31121495327104,44.51523809523809,60.49594594594594,58.271428571428565,54.724242424242426,35.414018691588794,41.91333333333334,27.986486486486488,33.800000000000004,40.72727272727273,0.0,0.0,0.0,0.0,0.0,1.2875972464646013,1.4279348256627753,1.0167453713620376,1.4987297958223469,1.5604056475293095,5.0,5.0
2019,5,MAG,93.0459,79.18,18.232901,20.0,13.8659,25.0987,36.55945,31.38775,22.185,29.336,27.506,93.0459,-0.0051401168949904,87.825687,78.355,10.856122,32.0,9.470687,24.345343,33.37275,30.107593,21.933,28.919,27.369,87.825687,0.0008329554634961,92.875444,77.53,18.187001,9.0,15.345444,25.364222,35.743444,31.767777,21.738,28.659,26.951,92.875444,-0.0001277105049431,77.3418,76.922,0.284902,5.0,0.4198,21.872,28.562,26.9078,21.833,28.438,26.612,5.0,22.526168224299067,23.438095238095237,20.95,21.070129870129865,20.147727272727273,47.31121495327104,44.51523809523809,60.49594594594594,58.271428571428565,54.724242424242426,35.414018691588794,41.91333333333334,27.986486486486488,33.800000000000004,40.72727272727273,0.0,0.0,0.0,0.0,0.0,1.2875972464646013,1.4279348256627753,1.0167453713620376,1.4987297958223469,1.5604056475293095,7.0,8.0
2019,5,NOR,86.121526,80.066,5.490849,19.0,6.055526,23.924052,32.506842,29.690631,22.188,29.803,28.075,86.121526,-0.0051401168949904,84.833,79.041,4.727831,34.0,5.792,23.612588,31.64547,29.574941,22.025,29.395,27.593,84.833,0.0008329554634961,85.959555,79.007,11.506842,9.0,6.952555,23.476333,32.036777,30.446444,22.001,29.482,27.461,85.959555,-0.0001277105049431,82.606,77.338,11.350256,6.0,5.268,22.6505,31.503666,28.451833,21.732,28.733,26.811,6.0,22.526168224299067,23.438095238095237,20.95,21.070129870129865,20.147727272727273,47.31121495327104,44.51523809523809,60.49594594594594,58.271428571428565,54.724242424242426,35.414018691588794,41.91333333333334,27.986486486486488,33.800000000000004,40.72727272727273,0.0,0.0,0.0,0.0,0.0,1.2875972464646013,1.4279348256627753,1.0167453713620376,1.4987297958223469,1.5604056475293095,20.0,11.0
2019,5,PER,88.923833,80.459,10.724141,18.0,8.464833,24.534277,33.696,30.693555,22.339,29.905,27.921,88.923833,-0.0051401168949904,85.851687,79.448,5.588921,32.0,6.403687,23.899656,32.106,29.846031,22.111,29.551,27.786,85.851687,0.0008329554634961,88.751142,78.656,10.9259,7.0,10.095142,24.213428,32.497142,32.040571,22.034,29.34,27.282,88.751142,-0.0001277105049431,78.196,77.886,0.361449,4.0,0.31,21.98975,29.0415,27.16475,21.886,28.908,27.015,4.0,22.526168224299067,23.438095238095237,20.95,21.070129870129865,20.147727272727273,47.31121495327104,44.51523809523809,60.49594594594594,58.271428571428565,54.724242424242426,35.414018691588794,41.91333333333334,27.986486486486488,33.800000000000004,40.72727272727273,0.0,0.0,0.0,0.0,0.0,1.2875972464646013,1.4279348256627753,1.0167453713620376,1.4987297958223469,1.5604056475293095,15.0,15.0
2019,5,RAI,88.454357,80.591,9.19816,14.0,7.863357,23.905285,33.628642,30.920428,22.288,29.843,28.043,88.454357,-0.0051401168949904,88.452045,78.727,9.19293,22.0,9.725045,24.618863,33.499863,30.333318,22.006,29.331,27.39,88.452045,0.0008329554634961,91.14825,77.969,14.706128,8.0,13.17925,24.57375,34.619625,31.954875,21.72,29.131,27.118,91.14825,-0.0001277105049431,85.060333,77.788,10.74221,6.0,7.272333,22.931333,32.658666,29.470333,21.705,29.055,26.973,6.0,22.526168224299067,23.438095238095237,20.95,21.070129870129865,20.147727272727273,47.31121495327104,44.51523809523809,60.49594594594594,58.271428571428565,54.724242424242426,35.414018691588794,41.91333333333334,27.986486486486488,33.800000000000004,40.72727272727273,0.0,0.0,0.0,0.0,0.0,1.2875972464646013,1.4279348256627753,1.0167453713620376,1.4987297958223469,1.5604056475293095,14.0,14.0
